
Komşu olmayan şehir çiftleri arası mesafeler:
Adana (1) - Adıyaman (2): Tanımlanan = 339 km, Hesaplanan = 358 km, Fark = 19 km
Erzurum (25) - Kırklareli (39): Tanımlanan = 1438 km, Hesaplanan = 1553 km, Fark = 115 km
Erzurum (25) - Kırşehir (40): Tanımlanan = 760 km, Hesaplanan = 785 km, Fark = 25 km
Erzurum (25) - Kocaeli (41): Tanımlanan = 1118 km, Hesaplanan = 1231 km, Fark = 113 km
Erzurum (25) - Konya (42): Tanımlanan = 932 km, Hesaplanan = 948 km, Fark = 16 km
Erzurum (25) - Kütahya (43): Tanımlanan = 1197 km, Hesaplanan = 1201 km, Fark = 4 km
Erzurum (25) - Malatya (44): Tanımlanan = 411 km, Hesaplanan = 415 km, Fark = 4 km
Erzurum (25) - Manisa (45): Tanımlanan = 1447 km, Hesaplanan = 1481 km, Fark = 34 km
Erzurum (25) - Kahramanmaraş (46): Tanımlanan = 633 km, Hesaplanan = 637 km, Fark = 4 km
Erzurum (25) - Mardin (47): Tanımlanan = 410 km, Hesaplanan = 412 km, Fark = 2 km
Erzurum (25) - Muğla (48): Tanımlanan = 1463 km, Hesaplanan = 1483 km, Fark = 20 km
Erzurum (25) - Nevşehir (50): Tanımlanan = 709 km, Hesaplanan = 725 km, Fark = 16 km
Erzurum (25) - Niğde (51): Tanımlanan = 757 km, Hesaplanan = 774 km, Fark = 17 km
Erzurum (25) - Ordu (52): Tanımlanan = 405 km, Hesaplanan = 406 km, Fark = 1 km
Erzurum (25) - Sakarya (54): Tanımlanan = 1081 km, Hesaplanan = 1194 km, Fark = 113 km
Erzurum (25) - Samsun (55): Tanımlanan = 551 km, Hesaplanan = 553 km, Fark = 2 km
Erzurum (25) - Siirt (56): Tanımlanan = 447 km, Hesaplanan = 447 km, Fark = 0 km
Erzurum (25) - Sinop (57): Tanımlanan = 712 km, Hesaplanan = 714 km, Fark = 2 km
Erzurum (25) - Sivas (58): Tanımlanan = 438 km, Hesaplanan = 444 km, Fark = 6 km
Erzurum (25) - Tekirdağ (59): Tanımlanan = 1360 km, Hesaplanan = 1475 km, Fark = 115 km
Erzurum (25) - Tokat (60): Tanımlanan = 494 km, Hesaplanan = 555 km, Fark = 61 km
Erzurum (25) - Trabzon (61): Tanımlanan = 294 km, Hesaplanan = 294 km, Fark = 0 km
Erzurum (25) - Tunceli (62): Tanımlanan = 239 km, Hesaplanan = 319 km, Fark = 80 km
Erzurum (25) - Şanlıurfa (63): Tanımlanan = 492 km, Hesaplanan = 495 km, Fark = 3 km
Erzurum (25) - Uşak (64): Tanımlanan = 1252 km, Hesaplanan = 1286 km, Fark = 34 km
Erzurum (25) - Van (65): Tanımlanan = 415 km, Hesaplanan = 415 km, Fark = 0 km
Erzurum (25) - Yozgat (66): Tanımlanan = 661 km, Hesaplanan = 672 km, Fark = 11 km
Erzurum (25) - Zonguldak (67): Tanımlanan = 1026 km, Hesaplanan = 1107 km, Fark = 81 km
Erzurum (25) - Aksaray (68): Tanımlanan = 785 km, Hesaplanan = 801 km, Fark = 16 km
Erzurum (25) - Karaman (70): Tanımlanan = 933 km, Hesaplanan = 1066 km, Fark = 133 km
Erzurum (25) - Kırıkkale (71): Tanımlanan = 805 km, Hesaplanan = 815 km, Fark = 10 km
Erzurum (25) - Batman (72): Tanımlanan = 369 km, Hesaplanan = 417 km, Fark = 48 km
Erzurum (25) - Şırnak (73): Tanımlanan = 543 km, Hesaplanan = 547 km, Fark = 4 km
Erzurum (25) - Bartın (74): Tanımlanan = 991 km, Hesaplanan = 1074 km, Fark = 83 km
Erzurum (25) - Iğdır (76): Tanımlanan = 326 km, Hesaplanan = 326 km, Fark = 0 km
Erzurum (25) - Yalova (77): Tanımlanan = 1184 km, Hesaplanan = 1296 km, Fark = 112 km
Erzurum (25) - Karabük (78): Tanımlanan = 926 km, Hesaplanan = 1006 km, Fark = 80 km
Erzurum (25) - Kilis (79): Tanımlanan = 691 km, Hesaplanan = 697 km, Fark = 6 km
Erzurum (25) - Osmaniye (80): Tanımlanan = 715 km, Hesaplanan = 742 km, Fark = 27 km
Erzurum (25) - Düzce (81): Tanımlanan = 1013 km, Hesaplanan = 1126 km, Fark = 113 km
Eskişehir (26) - Adana (1): Tanımlanan = 690 km, Hesaplanan = 757 km, Fark = 67 km
Eskişehir (26) - Adıyaman (2): Tanımlanan = 952 km, Hesaplanan = 1003 km, Fark = 51 km
Eskişehir (26) - Ağrı (4): Tanımlanan = 1298 km, Hesaplanan = 1304 km, Fark = 6 km
Eskişehir (26) - Amasya (5): Tanımlanan = 573 km, Hesaplanan = 567 km, Fark = 6 km
Eskişehir (26) - Antalya (7): Tanımlanan = 421 km, Hesaplanan = 427 km, Fark = 6 km
Eskişehir (26) - Artvin (8): Tanımlanan = 1202 km, Hesaplanan = 1197 km, Fark = 5 km
Eskişehir (26) - Aydın (9): Tanımlanan = 474 km, Hesaplanan = 485 km, Fark = 11 km
Eskişehir (26) - Balıkesir (10): Tanımlanan = 303 km, Hesaplanan = 306 km, Fark = 3 km
Eskişehir (26) - Bingöl (12): Tanımlanan = 1107 km, Hesaplanan = 1160 km, Fark = 53 km
Eskişehir (26) - Bitlis (13): Tanımlanan = 1298 km, Hesaplanan = 1352 km, Fark = 54 km
Eskişehir (26) - Burdur (15): Tanımlanan = 300 km, Hesaplanan = 306 km, Fark = 6 km
Eskişehir (26) - Bursa (16): Tanımlanan = 152 km, Hesaplanan = 175 km, Fark = 23 km
Eskişehir (26) - Çanakkale (17): Tanımlanan = 431 km, Hesaplanan = 498 km, Fark = 67 km
Eskişehir (26) - Çankırı (18): Tanımlanan = 376 km, Hesaplanan = 364 km, Fark = 12 km
Eskişehir (26) - Çorum (19): Tanımlanan = 482 km, Hesaplanan = 476 km, Fark = 6 km
Eskişehir (26) - Denizli (20): Tanımlanan = 355 km, Hesaplanan = 361 km, Fark = 6 km
Eskişehir (26) - Diyarbakır (21): Tanımlanan = 1119 km, Hesaplanan = 1168 km, Fark = 49 km
Eskişehir (26) - Edirne (22): Tanımlanan = 555 km, Hesaplanan = 609 km, Fark = 54 km
Eskişehir (26) - Elazığ (23): Tanımlanan = 970 km, Hesaplanan = 1019 km, Fark = 49 km
Eskişehir (26) - Erzincan (24): Tanımlanan = 933 km, Hesaplanan = 931 km, Fark = 2 km
Eskişehir (26) - Erzurum (25): Tanımlanan = 1118 km, Hesaplanan = 1122 km, Fark = 4 km
Eskişehir (26) - Gaziantep (27): Tanımlanan = 868 km, Hesaplanan = 919 km, Fark = 51 km
Eskişehir (26) - Giresun (28): Tanımlanan = 845 km, Hesaplanan = 840 km, Fark = 5 km
Eskişehir (26) - Gümüşhane (29): Tanımlanan = 1005 km, Hesaplanan = 1000 km, Fark = 5 km
Eskişehir (26) - Hakkari (30): Tanımlanan = 1548 km, Hesaplanan = 1624 km, Fark = 76 km
Eskişehir (26) - Hatay (31): Tanımlanan = 887 km, Hesaplanan = 955 km, Fark = 68 km
Eskişehir (26) - Isparta (32): Tanımlanan = 301 km, Hesaplanan = 307 km, Fark = 6 km
Eskişehir (26) - Mersin (33): Tanımlanan = 683 km, Hesaplanan = 687 km, Fark = 4 km
Eskişehir (26) - İstanbul (34): Tanımlanan = 323 km, Hesaplanan = 330 km, Fark = 7 km
Eskişehir (26) - İzmir (35): Tanımlanan = 412 km, Hesaplanan = 430 km, Fark = 18 km
Eskişehir (26) - Kars (36): Tanımlanan = 1320 km, Hesaplanan = 1327 km, Fark = 7 km
Eskişehir (26) - Kastamonu (37): Tanımlanan = 481 km, Hesaplanan = 470 km, Fark = 11 km
Eskişehir (26) - Kayseri (38): Tanımlanan = 536 km, Hesaplanan = 587 km, Fark = 51 km
Eskişehir (26) - Kırklareli (39): Tanımlanan = 532 km, Hesaplanan = 539 km, Fark = 7 km
Eskişehir (26) - Kırşehir (40): Tanımlanan = 403 km, Hesaplanan = 416 km, Fark = 13 km
Eskişehir (26) - Kocaeli (41): Tanımlanan = 213 km, Hesaplanan = 217 km, Fark = 4 km
Eskişehir (26) - Malatya (44): Tanımlanan = 872 km, Hesaplanan = 922 km, Fark = 50 km
Eskişehir (26) - Manisa (45): Tanımlanan = 392 km, Hesaplanan = 393 km, Fark = 1 km
Eskişehir (26) - Kahramanmaraş (46): Tanımlanan = 792 km, Hesaplanan = 841 km, Fark = 49 km
Eskişehir (26) - Mardin (47): Tanımlanan = 1200 km, Hesaplanan = 1246 km, Fark = 46 km
Eskişehir (26) - Muğla (48): Tanımlanan = 482 km, Hesaplanan = 511 km, Fark = 29 km
Eskişehir (26) - Muş (49): Tanımlanan = 1217 km, Hesaplanan = 1271 km, Fark = 54 km
Eskişehir (26) - Nevşehir (50): Tanımlanan = 496 km, Hesaplanan = 508 km, Fark = 12 km
Eskişehir (26) - Niğde (51): Tanımlanan = 555 km, Hesaplanan = 570 km, Fark = 15 km
Eskişehir (26) - Ordu (52): Tanımlanan = 801 km, Hesaplanan = 795 km, Fark = 6 km
Eskişehir (26) - Rize (53): Tanımlanan = 1054 km, Hesaplanan = 1049 km, Fark = 5 km
Eskişehir (26) - Sakarya (54): Tanımlanan = 176 km, Hesaplanan = 180 km, Fark = 4 km
Eskişehir (26) - Samsun (55): Tanımlanan = 654 km, Hesaplanan = 648 km, Fark = 6 km
Eskişehir (26) - Siirt (56): Tanımlanan = 1306 km, Hesaplanan = 1354 km, Fark = 48 km
Eskişehir (26) - Sinop (57): Tanımlanan = 651 km, Hesaplanan = 649 km, Fark = 2 km
Eskişehir (26) - Sivas (58): Tanımlanan = 684 km, Hesaplanan = 678 km, Fark = 6 km
Eskişehir (26) - Tekirdağ (59): Tanımlanan = 454 km, Hesaplanan = 461 km, Fark = 7 km
Eskişehir (26) - Tokat (60): Tanımlanan = 623 km, Hesaplanan = 669 km, Fark = 46 km
Eskişehir (26) - Trabzon (61): Tanımlanan = 975 km, Hesaplanan = 970 km, Fark = 5 km
Eskişehir (26) - Tunceli (62): Tanımlanan = 1056 km, Hesaplanan = 1059 km, Fark = 3 km
Eskişehir (26) - Şanlıurfa (63): Tanımlanan = 1006 km, Hesaplanan = 1058 km, Fark = 52 km
Eskişehir (26) - Uşak (64): Tanımlanan = 217 km, Hesaplanan = 217 km, Fark = 0 km
Eskişehir (26) - Van (65): Tanımlanan = 1433 km, Hesaplanan = 1511 km, Fark = 78 km
Eskişehir (26) - Yozgat (66): Tanımlanan = 457 km, Hesaplanan = 450 km, Fark = 7 km
Eskişehir (26) - Zonguldak (67): Tanımlanan = 356 km, Hesaplanan = 361 km, Fark = 5 km
Eskişehir (26) - Aksaray (68): Tanımlanan = 442 km, Hesaplanan = 457 km, Fark = 15 km
Eskişehir (26) - Bayburt (69): Tanımlanan = 1057 km, Hesaplanan = 1076 km, Fark = 19 km
Eskişehir (26) - Karaman (70): Tanımlanan = 451 km, Hesaplanan = 455 km, Fark = 4 km
Eskişehir (26) - Kırıkkale (71): Tanımlanan = 316 km, Hesaplanan = 307 km, Fark = 9 km
Eskişehir (26) - Batman (72): Tanımlanan = 1218 km, Hesaplanan = 1267 km, Fark = 49 km
Eskişehir (26) - Şırnak (73): Tanımlanan = 1370 km, Hesaplanan = 1444 km, Fark = 74 km
Eskişehir (26) - Bartın (74): Tanımlanan = 444 km, Hesaplanan = 449 km, Fark = 5 km
Eskişehir (26) - Ardahan (75): Tanımlanan = 1339 km, Hesaplanan = 1314 km, Fark = 25 km
Eskişehir (26) - Iğdır (76): Tanımlanan = 1442 km, Hesaplanan = 1448 km, Fark = 6 km
Eskişehir (26) - Yalova (77): Tanımlanan = 219 km, Hesaplanan = 244 km, Fark = 25 km
Eskişehir (26) - Karabük (78): Tanımlanan = 426 km, Hesaplanan = 424 km, Fark = 2 km
Eskişehir (26) - Kilis (79): Tanımlanan = 931 km, Hesaplanan = 982 km, Fark = 51 km
Eskişehir (26) - Osmaniye (80): Tanımlanan = 780 km, Hesaplanan = 848 km, Fark = 68 km
Eskişehir (26) - Düzce (81): Tanımlanan = 244 km, Hesaplanan = 248 km, Fark = 4 km
Gaziantep (27) - Adana (1): Tanımlanan = 218 km, Hesaplanan = 214 km, Fark = 4 km
Gaziantep (27) - Afyonkarahisar (3): Tanımlanan = 796 km, Hesaplanan = 860 km, Fark = 64 km
Gaziantep (27) - Ağrı (4): Tanımlanan = 762 km, Hesaplanan = 785 km, Fark = 23 km
Gaziantep (27) - Amasya (5): Tanımlanan = 576 km, Hesaplanan = 627 km, Fark = 51 km
Gaziantep (27) - Ankara (6): Tanımlanan = 647 km, Hesaplanan = 686 km, Fark = 39 km
Gaziantep (27) - Antalya (7): Tanımlanan = 764 km, Hesaplanan = 750 km, Fark = 14 km
Gaziantep (27) - Artvin (8): Tanımlanan = 846 km, Hesaplanan = 828 km, Fark = 18 km
Gaziantep (27) - Aydın (9): Tanımlanan = 1098 km, Hesaplanan = 1157 km, Fark = 59 km
Gaziantep (27) - Balıkesir (10): Tanımlanan = 1120 km, Hesaplanan = 1184 km, Fark = 64 km
Gaziantep (27) - Bilecik (11): Tanımlanan = 948 km, Hesaplanan = 999 km, Fark = 51 km
Gaziantep (27) - Bingöl (12): Tanımlanan = 476 km, Hesaplanan = 457 km, Fark = 19 km
Gaziantep (27) - Bitlis (13): Tanımlanan = 525 km, Hesaplanan = 548 km, Fark = 23 km
Gaziantep (27) - Bolu (14): Tanımlanan = 835 km, Hesaplanan = 876 km, Fark = 41 km
Gaziantep (27) - Burdur (15): Tanımlanan = 865 km, Hesaplanan = 871 km, Fark = 6 km
Gaziantep (27) - Bursa (16): Tanımlanan = 1020 km, Hesaplanan = 1094 km, Fark = 74 km
Gaziantep (27) - Çanakkale (17): Tanımlanan = 1299 km, Hesaplanan = 1376 km, Fark = 77 km
Gaziantep (27) - Çankırı (18): Tanımlanan = 678 km, Hesaplanan = 716 km, Fark = 38 km
Gaziantep (27) - Çorum (19): Tanımlanan = 613 km, Hesaplanan = 637 km, Fark = 24 km
Gaziantep (27) - Denizli (20): Tanımlanan = 979 km, Hesaplanan = 1038 km, Fark = 59 km
Gaziantep (27) - Diyarbakır (21): Tanımlanan = 321 km, Hesaplanan = 316 km, Fark = 5 km
Gaziantep (27) - Edirne (22): Tanımlanan = 1330 km, Hesaplanan = 1420 km, Fark = 90 km
Gaziantep (27) - Elazığ (23): Tanımlanan = 338 km, Hesaplanan = 397 km, Fark = 59 km
Gaziantep (27) - Erzincan (24): Tanımlanan = 602 km, Hesaplanan = 657 km, Fark = 55 km
Gaziantep (27) - Erzurum (25): Tanımlanan = 652 km, Hesaplanan = 634 km, Fark = 18 km
Gaziantep (27) - Eskişehir (26): Tanımlanan = 868 km, Hesaplanan = 919 km, Fark = 51 km
Gaziantep (27) - Giresun (28): Tanımlanan = 694 km, Hesaplanan = 700 km, Fark = 6 km
Gaziantep (27) - Gümüşhane (29): Tanımlanan = 754 km, Hesaplanan = 793 km, Fark = 39 km
Gaziantep (27) - Hakkari (30): Tanımlanan = 681 km, Hesaplanan = 705 km, Fark = 24 km
Gaziantep (27) - Isparta (32): Tanımlanan = 836 km, Hesaplanan = 881 km, Fark = 45 km
Gaziantep (27) - Mersin (33): Tanımlanan = 288 km, Hesaplanan = 284 km, Fark = 4 km
Gaziantep (27) - İstanbul (34): Tanımlanan = 1098 km, Hesaplanan = 1141 km, Fark = 43 km
Gaziantep (27) - İzmir (35): Tanımlanan = 1123 km, Hesaplanan = 1204 km, Fark = 81 km
Gaziantep (27) - Kars (36): Tanımlanan = 857 km, Hesaplanan = 839 km, Fark = 18 km
Gaziantep (27) - Kastamonu (37): Tanımlanan = 784 km, Hesaplanan = 822 km, Fark = 38 km
Gaziantep (27) - Kayseri (38): Tanımlanan = 330 km, Hesaplanan = 332 km, Fark = 2 km
Gaziantep (27) - Kırklareli (39): Tanımlanan = 1307 km, Hesaplanan = 1350 km, Fark = 43 km
Gaziantep (27) - Kırşehir (40): Tanımlanan = 464 km, Hesaplanan = 503 km, Fark = 39 km
Gaziantep (27) - Kocaeli (41): Tanımlanan = 988 km, Hesaplanan = 1028 km, Fark = 40 km
Gaziantep (27) - Konya (42): Tanımlanan = 575 km, Hesaplanan = 634 km, Fark = 59 km
Gaziantep (27) - Kütahya (43): Tanımlanan = 893 km, Hesaplanan = 957 km, Fark = 64 km
Gaziantep (27) - Malatya (44): Tanımlanan = 241 km, Hesaplanan = 300 km, Fark = 59 km
Gaziantep (27) - Manisa (45): Tanımlanan = 1103 km, Hesaplanan = 1167 km, Fark = 64 km
Gaziantep (27) - Mardin (47): Tanımlanan = 333 km, Hesaplanan = 327 km, Fark = 6 km
Gaziantep (27) - Muğla (48): Tanımlanan = 1073 km, Hesaplanan = 1059 km, Fark = 14 km
Gaziantep (27) - Muş (49): Tanımlanan = 586 km, Hesaplanan = 565 km, Fark = 21 km
Gaziantep (27) - Nevşehir (50): Tanımlanan = 413 km, Hesaplanan = 411 km, Fark = 2 km
Gaziantep (27) - Niğde (51): Tanımlanan = 425 km, Hesaplanan = 421 km, Fark = 4 km
Gaziantep (27) - Ordu (52): Tanımlanan = 681 km, Hesaplanan = 711 km, Fark = 30 km
Gaziantep (27) - Rize (53): Tanımlanan = 891 km, Hesaplanan = 883 km, Fark = 8 km
Gaziantep (27) - Sakarya (54): Tanımlanan = 950 km, Hesaplanan = 991 km, Fark = 41 km
Gaziantep (27) - Samsun (55): Tanımlanan = 705 km, Hesaplanan = 756 km, Fark = 51 km
Gaziantep (27) - Siirt (56): Tanımlanan = 499 km, Hesaplanan = 502 km, Fark = 3 km
Gaziantep (27) - Sinop (57): Tanımlanan = 828 km, Hesaplanan = 897 km, Fark = 69 km
Gaziantep (27) - Sivas (58): Tanımlanan = 402 km, Hesaplanan = 404 km, Fark = 2 km
Gaziantep (27) - Tekirdağ (59): Tanımlanan = 1229 km, Hesaplanan = 1272 km, Fark = 43 km
Gaziantep (27) - Tokat (60): Tanımlanan = 466 km, Hesaplanan = 515 km, Fark = 49 km
Gaziantep (27) - Trabzon (61): Tanımlanan = 812 km, Hesaplanan = 830 km, Fark = 18 km
Gaziantep (27) - Tunceli (62): Tanımlanan = 475 km, Hesaplanan = 537 km, Fark = 62 km
Gaziantep (27) - Uşak (64): Tanımlanan = 908 km, Hesaplanan = 972 km, Fark = 64 km
Gaziantep (27) - Van (65): Tanımlanan = 684 km, Hesaplanan = 707 km, Fark = 23 km
Gaziantep (27) - Yozgat (66): Tanımlanan = 529 km, Hesaplanan = 529 km, Fark = 0 km
Gaziantep (27) - Zonguldak (67): Tanımlanan = 912 km, Hesaplanan = 1009 km, Fark = 97 km
Gaziantep (27) - Aksaray (68): Tanımlanan = 486 km, Hesaplanan = 487 km, Fark = 1 km
Gaziantep (27) - Bayburt (69): Tanımlanan = 730 km, Hesaplanan = 759 km, Fark = 29 km
Gaziantep (27) - Karaman (70): Tanımlanan = 510 km, Hesaplanan = 517 km, Fark = 7 km
Gaziantep (27) - Kırıkkale (71): Tanımlanan = 574 km, Hesaplanan = 612 km, Fark = 38 km
Gaziantep (27) - Batman (72): Tanımlanan = 412 km, Hesaplanan = 415 km, Fark = 3 km
Gaziantep (27) - Şırnak (73): Tanımlanan = 502 km, Hesaplanan = 525 km, Fark = 23 km
Gaziantep (27) - Bartın (74): Tanımlanan = 930 km, Hesaplanan = 994 km, Fark = 64 km
Gaziantep (27) - Ardahan (75): Tanımlanan = 881 km, Hesaplanan = 864 km, Fark = 17 km
Gaziantep (27) - Iğdır (76): Tanımlanan = 860 km, Hesaplanan = 929 km, Fark = 69 km
Gaziantep (27) - Yalova (77): Tanımlanan = 1053 km, Hesaplanan = 1093 km, Fark = 40 km
Gaziantep (27) - Karabük (78): Tanımlanan = 861 km, Hesaplanan = 908 km, Fark = 47 km
Gaziantep (27) - Düzce (81): Tanımlanan = 882 km, Hesaplanan = 923 km, Fark = 41 km
Giresun (28) - Adana (1): Tanımlanan = 720 km, Hesaplanan = 818 km, Fark = 98 km
Giresun (28) - Adıyaman (2): Tanımlanan = 704 km, Hesaplanan = 726 km, Fark = 22 km
Giresun (28) - Afyonkarahisar (3): Tanımlanan = 867 km, Hesaplanan = 980 km, Fark = 113 km
Giresun (28) - Ağrı (4): Tanımlanan = 539 km, Hesaplanan = 543 km, Fark = 4 km
Giresun (28) - Amasya (5): Tanımlanan = 322 km, Hesaplanan = 323 km, Fark = 1 km
Giresun (28) - Ankara (6): Tanımlanan = 603 km, Hesaplanan = 607 km, Fark = 4 km
Giresun (28) - Antalya (7): Tanımlanan = 1094 km, Hesaplanan = 1071 km, Fark = 23 km
Giresun (28) - Artvin (8): Tanımlanan = 357 km, Hesaplanan = 357 km, Fark = 0 km
Giresun (28) - Aydın (9): Tanımlanan = 1207 km, Hesaplanan = 1325 km, Fark = 118 km
Giresun (28) - Balıkesir (10): Tanımlanan = 1098 km, Hesaplanan = 1146 km, Fark = 48 km
Giresun (28) - Bilecik (11): Tanımlanan = 879 km, Hesaplanan = 920 km, Fark = 41 km
Giresun (28) - Bingöl (12): Tanımlanan = 537 km, Hesaplanan = 538 km, Fark = 1 km
Giresun (28) - Bitlis (13): Tanımlanan = 711 km, Hesaplanan = 712 km, Fark = 1 km
Giresun (28) - Bolu (14): Tanımlanan = 664 km, Hesaplanan = 752 km, Fark = 88 km
Giresun (28) - Burdur (15): Tanımlanan = 1033 km, Hesaplanan = 1095 km, Fark = 62 km
Giresun (28) - Bursa (16): Tanımlanan = 936 km, Hesaplanan = 1015 km, Fark = 79 km
Giresun (28) - Çanakkale (17): Tanımlanan = 1215 km, Hesaplanan = 1329 km, Fark = 114 km
Giresun (28) - Çankırı (18): Tanımlanan = 524 km, Hesaplanan = 519 km, Fark = 5 km
Giresun (28) - Çorum (19): Tanımlanan = 363 km, Hesaplanan = 364 km, Fark = 1 km
Giresun (28) - Denizli (20): Tanımlanan = 1088 km, Hesaplanan = 1201 km, Fark = 113 km
Giresun (28) - Diyarbakır (21): Tanımlanan = 675 km, Hesaplanan = 679 km, Fark = 4 km
Giresun (28) - Edirne (22): Tanımlanan = 1159 km, Hesaplanan = 1296 km, Fark = 137 km
Giresun (28) - Elazığ (23): Tanımlanan = 556 km, Hesaplanan = 562 km, Fark = 6 km
Giresun (28) - Erzurum (25): Tanımlanan = 360 km, Hesaplanan = 361 km, Fark = 1 km
Giresun (28) - Eskişehir (26): Tanımlanan = 845 km, Hesaplanan = 840 km, Fark = 5 km
Giresun (28) - Gaziantep (27): Tanımlanan = 694 km, Hesaplanan = 700 km, Fark = 6 km
Giresun (28) - Hakkari (30): Tanımlanan = 969 km, Hesaplanan = 973 km, Fark = 4 km
Giresun (28) - Hatay (31): Tanımlanan = 791 km, Hesaplanan = 854 km, Fark = 63 km
Giresun (28) - Isparta (32): Tanımlanan = 995 km, Hesaplanan = 1066 km, Fark = 71 km
Giresun (28) - Mersin (33): Tanımlanan = 790 km, Hesaplanan = 826 km, Fark = 36 km
Giresun (28) - İstanbul (34): Tanımlanan = 927 km, Hesaplanan = 1017 km, Fark = 90 km
Giresun (28) - İzmir (35): Tanımlanan = 1194 km, Hesaplanan = 1270 km, Fark = 76 km
Giresun (28) - Kars (36): Tanımlanan = 562 km, Hesaplanan = 563 km, Fark = 1 km
Giresun (28) - Kastamonu (37): Tanımlanan = 489 km, Hesaplanan = 532 km, Fark = 43 km
Giresun (28) - Kayseri (38): Tanımlanan = 494 km, Hesaplanan = 498 km, Fark = 4 km
Giresun (28) - Kırklareli (39): Tanımlanan = 1135 km, Hesaplanan = 1226 km, Fark = 91 km
Giresun (28) - Kırşehir (40): Tanımlanan = 584 km, Hesaplanan = 585 km, Fark = 1 km
Giresun (28) - Kocaeli (41): Tanımlanan = 816 km, Hesaplanan = 904 km, Fark = 88 km
Giresun (28) - Konya (42): Tanımlanan = 781 km, Hesaplanan = 800 km, Fark = 19 km
Giresun (28) - Kütahya (43): Tanımlanan = 924 km, Hesaplanan = 919 km, Fark = 5 km
Giresun (28) - Malatya (44): Tanımlanan = 536 km, Hesaplanan = 540 km, Fark = 4 km
Giresun (28) - Manisa (45): Tanımlanan = 1174 km, Hesaplanan = 1233 km, Fark = 59 km
Giresun (28) - Kahramanmaraş (46): Tanımlanan = 618 km, Hesaplanan = 622 km, Fark = 4 km
Giresun (28) - Mardin (47): Tanımlanan = 770 km, Hesaplanan = 773 km, Fark = 3 km
Giresun (28) - Muğla (48): Tanımlanan = 1215 km, Hesaplanan = 1335 km, Fark = 120 km
Giresun (28) - Muş (49): Tanımlanan = 630 km, Hesaplanan = 631 km, Fark = 1 km
Giresun (28) - Nevşehir (50): Tanımlanan = 567 km, Hesaplanan = 577 km, Fark = 10 km
Giresun (28) - Niğde (51): Tanımlanan = 616 km, Hesaplanan = 626 km, Fark = 10 km
Giresun (28) - Rize (53): Tanımlanan = 209 km, Hesaplanan = 209 km, Fark = 0 km
Giresun (28) - Sakarya (54): Tanımlanan = 779 km, Hesaplanan = 867 km, Fark = 88 km
Giresun (28) - Samsun (55): Tanımlanan = 191 km, Hesaplanan = 192 km, Fark = 1 km
Giresun (28) - Siirt (56): Tanımlanan = 807 km, Hesaplanan = 808 km, Fark = 1 km
Giresun (28) - Sinop (57): Tanımlanan = 352 km, Hesaplanan = 353 km, Fark = 1 km
Giresun (28) - Tekirdağ (59): Tanımlanan = 1057 km, Hesaplanan = 1148 km, Fark = 91 km
Giresun (28) - Tokat (60): Tanımlanan = 259 km, Hesaplanan = 260 km, Fark = 1 km
Giresun (28) - Tunceli (62): Tanımlanan = 418 km, Hesaplanan = 423 km, Fark = 5 km
Giresun (28) - Şanlıurfa (63): Tanımlanan = 787 km, Hesaplanan = 837 km, Fark = 50 km
Giresun (28) - Uşak (64): Tanımlanan = 979 km, Hesaplanan = 1057 km, Fark = 78 km
Giresun (28) - Van (65): Tanımlanan = 772 km, Hesaplanan = 776 km, Fark = 4 km
Giresun (28) - Yozgat (66): Tanımlanan = 471 km, Hesaplanan = 472 km, Fark = 1 km
Giresun (28) - Zonguldak (67): Tanımlanan = 701 km, Hesaplanan = 746 km, Fark = 45 km
Giresun (28) - Aksaray (68): Tanımlanan = 693 km, Hesaplanan = 653 km, Fark = 40 km
Giresun (28) - Bayburt (69): Tanımlanan = 235 km, Hesaplanan = 236 km, Fark = 1 km
Giresun (28) - Karaman (70): Tanımlanan = 791 km, Hesaplanan = 918 km, Fark = 127 km
Giresun (28) - Kırıkkale (71): Tanımlanan = 532 km, Hesaplanan = 533 km, Fark = 1 km
Giresun (28) - Batman (72): Tanımlanan = 729 km, Hesaplanan = 778 km, Fark = 49 km
Giresun (28) - Şırnak (73): Tanımlanan = 903 km, Hesaplanan = 908 km, Fark = 5 km
Giresun (28) - Bartın (74): Tanımlanan = 669 km, Hesaplanan = 713 km, Fark = 44 km
Giresun (28) - Ardahan (75): Tanımlanan = 466 km, Hesaplanan = 474 km, Fark = 8 km
Giresun (28) - Iğdır (76): Tanımlanan = 683 km, Hesaplanan = 687 km, Fark = 4 km
Giresun (28) - Yalova (77): Tanımlanan = 881 km, Hesaplanan = 969 km, Fark = 88 km
Giresun (28) - Karabük (78): Tanımlanan = 601 km, Hesaplanan = 645 km, Fark = 44 km
Giresun (28) - Kilis (79): Tanımlanan = 757 km, Hesaplanan = 763 km, Fark = 6 km
Giresun (28) - Osmaniye (80): Tanımlanan = 720 km, Hesaplanan = 727 km, Fark = 7 km
Giresun (28) - Düzce (81): Tanımlanan = 710 km, Hesaplanan = 799 km, Fark = 89 km
Gümüşhane (29) - Adana (1): Tanımlanan = 780 km, Hesaplanan = 911 km, Fark = 131 km
Gümüşhane (29) - Adıyaman (2): Tanımlanan = 677 km, Hesaplanan = 683 km, Fark = 6 km
Gümüşhane (29) - Afyonkarahisar (3): Tanımlanan = 1027 km, Hesaplanan = 1119 km, Fark = 92 km
